source,job_id,title,company_name,location_raw,remote_status,job_type,description,tags_raw,publication_date,job_url,salary_text_raw,scrape_date
Arbeitnow,linux-systemadministrator-dresden-181328,Linux Systemadministrator (m/w/d),MY Humancapital GmbH,Dresden,On-site,,"Im Auftrag unseres Partnerunternehmens suchen wir Sie zum nächstmöglichen Zeitpunkt als „Linux Systemadministrator (m/w/d) in Dresden“. <h2>Aufgaben</h2> Als Linux-Administrator (m/w/d) sichern Sie den stabilen und geschützten Betrieb moderner Serverumgebungen Zudem betreuen Sie leistungsfähige Storage-Lösungen und gewährleisten eine hohe Verfügbarkeit der Systeme Auch die Integration in gemischte IT-Infrastrukturen mit Windows- und Linux-Komponenten gehört zu Ihrem Aufgabenbereich Darüber hinaus automatisieren Sie Prozesse und entwickeln effiziente Betriebsabläufe weiter Ergänzend unterstützen Sie den Betrieb und die Weiterentwicklung von Containerumgebungen <h2>Qualifikation</h2> Sie bringen eine Ausbildung im IT-Bereich mit, z. B. als Fachinformatiker für Systemintegration (m/w/d), IT-Systemadministrator (m/w/d), IT-Systemkaufmann (m/w/d), etc. oder bringen alternativ ein abgeschlossenes Studium in einem ähnlichen Bereich mit Sie haben bereits einschlägige Erfahrung als IT-Systemadm",System and Network Administration,1778259633,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/linux-systemadministrator-dresden-181328,,2026-05-10
Arbeitnow,sachbearbeiter-finanzen-verwaltungsfachkraft-munich-429929,Sachbearbeiter Finanzen / Verwaltungsfachkraft (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens im Münchner Norden suchen wir Sie zum nächstmöglichen Zeitpunkt als „Sachbearbeiter Finanzen / Verwaltungsfachkraft (m/w/d)“. <h2>Aufgaben</h2> Als Sachbearbeiter Finanzen / Verwaltungsfachkraft (m/w/d) übernehmen Sie die Planung, Organisation und Bearbeitung von Finanz- und Haushaltsangelegenheiten Dabei wirken Sie bei der Budgetkontrolle, Prüfung von Ausgaben und Erstellung von finanziellen Übersichten sowie Berichten mit Sie unterstützen bei der Erstellung von Jahresabschlüssen, Rechnungen und finanziellen Auswertungen Die Aufbereitung von Berichten, Analysen und Entscheidungsunterlagen für interne Gremien gehört zu Ihrem Verantwortungsbereich Zusätzlich bearbeiten Sie Themen im Bereich Fördermittel, Zuschüsse, Versicherungen sowie Kosten- und Leistungsrechnung <h2>Qualifikation</h2> Sie bringen eine Ausbildung als Verwaltungsfachwirt (m/w/d), Verwaltungsfachangestellter (m/w/d) mit Weiterbildung (BL II) oder eine vergleichbare Qualifikation Si",Administration,1778259633,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/sachbearbeiter-finanzen-verwaltungsfachkraft-munich-429929,,2026-05-10
Arbeitnow,konfigurationsmanager-produktkoordinator-munich-325734,Konfigurationsmanager / Produktkoordinator (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Kunden in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Konfigurationsmanager / Produktkoordinator (m/w/d)“. <h2>Aufgaben</h2> Als Konfigurationsmanager / Produktkoordinator (m/w/d) steuern Sie das Konfigurationsmanagement für technische Produkte und komplexe Systeme Dabei stellen Sie klare, dokumentierte und nachvollziehbare Produktstände über den gesamten Produktlebenszyklus sicher Sie koordinieren Änderungen an Hardware, Software und Komponenten und behalten Versionen sowie Varianten im Blick Im Obsoleszenzmanagement erkennen Sie frühzeitig Risiken durch abgekündigte Bauteile und organisieren passende Ersatz- oder Übergangslösungen Zudem arbeiten Sie eng mit Entwicklung, Produktmanagement und Projektleitung zusammen <h2>Qualifikation</h2> Sie bringen ein abgeschlossenes Studium im Bereich Maschinenbau, Elektrotechnik, Mechatronik, Informatik, Wirtschaftsingenieurwesen oder eine vergleichbare technische Qualifikation Idealerweise haben Sie Berufserfahru",Project Management,1778259633,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/konfigurationsmanager-produktkoordinator-munich-325734,,2026-05-10
Arbeitnow,supplier-quality-engineer-munich-491907,Supplier Quality Engineer (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unser Partnerunternehmen in München sucht Sie als Supplier Quality Engineer (m/w/d) / Spezialist (m/w/d) Lieferantenqualität. <h2>Aufgaben</h2> Als Spezialist (m/w/d) für Lieferantenqualität sichern Sie die Anlieferqualität und begleiten präventive Maßnahmen zur Lieferantenentwicklung Zudem steuern Sie das technische Fehlermanagement und dokumentieren Abweichungen zuverlässig im CAQ-System Auch die Moderation von Ursachenanalysen und die Definition nachhaltiger Korrekturmaßnahmen gehört zu Ihrem Aufgabenbereich Darüber hinaus bewerten Sie 8D-Reports eigenständig und koordinieren Sofort- und Korrekturmaßnahmen mit Kunden und Lieferanten Ergänzend unterstützen Sie bei der Risikoeinstufung von Lieferanten und Bauteilen und klären technische Fragestellungen proaktiv <h2>Qualifikation</h2> Sie bringen ein abgeschlossenes, technisches Studium bspw. im Bereich Wirtschaftsingenieurwesen, Maschinenbau oder Bauingenieurwesen oder alternativ eine technische Ausbildung, bspw. als geprüf",Engineering,1778259633,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/supplier-quality-engineer-munich-491907,,2026-05-10
Arbeitnow,senior-systemadministrator-it-infrastruktur-hamburg-74466,Senior Systemadministrator (m/w/d) IT-Infrastruktur,MY Humancapital GmbH,Hamburg,On-site,,"Im Auftrag unser Partnerunternehmen in Hamburg sucht Sie als Senior Systemadministrator (m/w/d) IT-Infrastruktur. <h2>Aufgaben</h2> Als IT-Spezialist (m/w/d) im Bereich der IT-Infrastruktur stellen Sie den stabilen Betrieb moderner Enterprise-Storage-Lösungen sicher und entwickeln diese kontinuierlich weiter Zudem verantworten Sie die Konfiguration und Betreuung komplexer Netzwerkumgebungen inklusive VPN und Remote-Standorten Auch durch gezielte Automatisierung mit PowerShell optimieren Sie Prozesse und steigern die Effizienz der IT-Landschaft Darüber hinaus begleiten Sie interne Auditprozesse im Rahmen gängiger Sicherheitsstandards wie ISO 27001 Ergänzend bringen Sie Ihr Know-how bei der technischen Anbindung und dem Aufbau neuer Standorte ein <h2>Qualifikation</h2> Sie bringen eine Ausbildung im IT-Bereich, bspw. als Fachinformatiker (m/w/d) für Systemintegration, Systemadministrator (m/w/d), Fachinformatiker (m/w/d) für Digitale Vernetzung oder ein abgeschlossenes Studium im Informa",System and Network Administration,1778259633,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/senior-systemadministrator-it-infrastruktur-hamburg-74466,,2026-05-10
Arbeitnow,devsecops-it-security-specialist-augsburg-132487,DevSecOps / IT Security Specialist (m/w/d),MY Humancapital GmbH,Augsburg,On-site,,"Im Auftrag unseres Kunden suchen wir Sie für den Standort Augsburg zum nächstmöglichen Zeitpunkt als „DevSecOps / IT Security Specialist“ <h2>Aufgaben</h2> Als DevSecOps / IT Security Specialist (m/w/d) treiben Sie die Weiterentwicklung des DevSecOps-Ansatzes in den Produkt-Teams voran Dabei führen Sie Sicherheitsanalysen und Pentests durch, leiten daraus Maßnahmen ab und verfolgen deren Umsetzung nach Sie unterstützen die DevSecOps-Teams bei der Erarbeitung übergreifender Architektur- und Sicherheitskonzepte Das Technologiemanagement für weitgehend autonom arbeitende Entwicklungsteams gehört zu Ihren Aufgaben, um ein konsistentes, sicheres Entwicklungsumfeld zu gewährleisten Sie beraten interne Geschäftspartner, Fachbereiche sowie Kollegen und Kolleginnen anderer IT-Abteilungen in allen Fragen rund um Sicherheit, Architektur und Technologie <h2>Qualifikation</h2> Sie verfügen über ein erfolgreich abgeschlossenes Studium, bspw. im Bereich Informatik oder über eine vergleichbare Qualifi",System and Network Administration,1778259632,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/devsecops-it-security-specialist-augsburg-132487,,2026-05-10
Arbeitnow,verwaltungsfachwirt-sachbearbeiter-finanzwesen-munich-363218,Verwaltungsfachwirt / Sachbearbeiter Finanzwesen (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens im Münchner Norden suchen wir Sie zum nächstmöglichen Zeitpunkt als „Verwaltungsfachwirt / Sachbearbeiter Finanzwesen (m/w/d)“. <h2>Aufgaben</h2> Als Verwaltungsfachwirt / Sachbearbeiter Finanzwesen (m/w/d) übernehmen Sie die Bearbeitung der Haushalts- und Finanzplanung für öffentliche Einrichtungen, Eigenbetriebe und verbundene Organisationen Dabei wirken Sie in Teilbereichen der Haushaltsüberwachung mit, einschließlich der Prüfung, Bewertung und Meldung außer- und überplanmäßiger Ausgaben Sie unterstützen bei der Erstellung der Jahresrechnung sowie bei Jahresabschlussarbeiten im kommunalen Finanz- und Rechnungswesen Die Erstellung von Berichten, finanzwirtschaftlichen Auswertungen sowie Gremien- und Beschlussvorlagen gehört zu Ihrem regelmäßigen Aufgabenbereich Zudem vertreten Sie Aufgaben im Förder-, Zuschuss- und Zuwendungswesen, im Versicherungswesen sowie in der Kosten- und Leistungsrechnung <h2>Qualifikation</h2> Sie bringen eine Ausbildung",Administration,1778259632,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/verwaltungsfachwirt-sachbearbeiter-finanzwesen-munich-363218,,2026-05-10
Arbeitnow,systemadministrator-munich-488793,Systemadministrator (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Unser Partnerunternehmen im Münchner Süden sucht Sie als „Systemadministrator (m/w/d)“. <h2>Aufgaben</h2> Als Systemadministrator (m/w/d) betreuen Sie die interne Server- und IT-Infrastruktur, einschließlich Windows-, Windows Server- und Linux-Umgebungen Dabei implementieren Sie neue Softwarelösungen und Systeme, z. B. DATEV, DATEV DMS, PostgreSQL oder GIT, und sorgen für deren reibungslosen Betrieb Sie planen, erweitern und optimieren die IT-Infrastruktur, einschließlich Servern, VServern, Workstations und mobilen Endgeräten Sie unterstützen Geschäftspartner und interne Anwender bei Hard- und Softwarefragen im Second Level Support Zusätzlich dokumentieren Sie Prozesse, führen regelmäßige Systemchecks durch und tragen zur kontinuierlichen Verbesserung der IT-Sicherheit und Performance bei <h2>Qualifikation</h2> Sie bringen eine Ausbildung im IT-Bereich mit, z. B. als Fachinformatiker für Systemintegration (m/w/d), IT-Systemadministrator (m/w/d) oder eine vergleichbare Qualifikation Zud",System and Network Administration,1778259632,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/systemadministrator-munich-488793,,2026-05-10
Arbeitnow,it-support-specialist-it-systemadministrator-munich-382052,IT Support Specialist / IT Systemadministrator (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Kunden in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „ IT Support Specialist / IT Systemadministrator (m/w/d)“. <h2>Aufgaben</h2> Als IT Support Specialist / IT Systemadministrator (m/w/d) übernehmen Sie den lokalen und Remote-Support für Anwender und stellen den stabilen Betrieb der IT-Arbeitsplätze sicher Dabei betreuen Sie Endgeräte und Arbeitsplatzumgebungen wie Notebooks, Desktop-PCs, Drucker, mobile Geräte und Videokonferenzsysteme unter Berücksichtigung von IT- und Sicherheitsrichtlinien Sie unterstützen das IT Asset Management, einschließlich Warenannahme, Inventarisierung, Dokumentation, Lifecycle-Management und Aufbereitung von Hardware In der Rolle als Schnittstelle zwischen Anwendern, 2nd- und 3rd-Level-Support sowie externen IT-Dienstleistern koordinieren Sie Störungsbehebungen und wirken bei der Einführung neuer IT-Services und Technologien mit Die Erstellung und Pflege von Betriebs- und Arbeitsanweisungen sowie die Mitarbeit in IT- und Di",Information Systems,1778259632,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/it-support-specialist-it-systemadministrator-munich-382052,,2026-05-10
Arbeitnow,techniker-systemintegration-mechatronik-munich-497010,Techniker Systemintegration / Mechatronik (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Techniker Systemintegration / Mechatronik (m/w/d)“. <h2>Aufgaben</h2> Als Techniker Systemintegration / Mechatronik (m/w/d) verantworten Sie die komplette Systemintegration von der Montage bis zur Inbetriebnahme Dabei begleiten Sie Systeme im gesamten Projektverlauf – von der Entwicklungsunterstützung über die Hardware- und Softwareintegration bis zur erfolgreichen Übergabe an den Nutzer Sie übernehmen die Hardwareintegration, führen Inbetriebnahmen durch und entwickeln technische Lösungen für mechanische Bauteile und Baugruppen Sie unterstützen interne Fachabteilungen, externe Entwicklungspartner sowie Lieferanten in technischen Fragestellungen und montieren elektronische sowie elektromechanische Komponenten Zudem arbeiten Sie eng mit der Software- und Hardwareentwicklung zusammen <h2>Qualifikation</h2> Sie bringen eine abgeschlossene Ausbildung als staatlich geprüfter Techniker Elektro",Automation Engineering,1778259632,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/techniker-systemintegration-mechatronik-munich-497010,,2026-05-10
Arbeitnow,vertriebscontroller-im-bankenumfeld-munich-26992,Vertriebscontroller im Bankenumfeld (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Vertriebscontroller im Bankenumfeld (m/w/d)“. <h2>Aufgaben</h2> Als Vertriebscontroller im Bankenumfeld (m/w/d) erstellen Sie datenbasierte Reports, Kundenpotenzial-Analysen und Forecasts, um die Vertriebsstrategie zu stärken Dabei überwachen Sie Vertriebskennzahlen, analysieren Soll-Ist-Abweichungen und unterstützen bei der Zielerreichung Sie beraten das Vertriebsmanagement strategisch bei der Definition relevanter Handlungsfelder und begleiten Zielplanungsprozesse Außerdem liefern Sie kontinuierlich Steuerungsdaten und KPI-Analysen zur Optimierung des Vertriebserfolgs Sie sind verantwortlich für die technische und inhaltliche Betreuung der Vertriebs- und Erfolgserfassungssysteme inklusive Workflow-Optimierung und Datenintegration <h2>Qualifikation</h2> Sie bringen eine Ausbildung zum Bankkaufmann (m/w/d), Sparkassenkaufmann (m/w/d), eine Weiterbildung zum Bankfachwirt (m/w/d) oder eine",Controlling,1778259631,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/vertriebscontroller-im-bankenumfeld-munich-26992,,2026-05-10
Arbeitnow,materialdisponent-logistik-koordinator-munich-350240,Materialdisponent / Logistik-Koordinator (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens im Münchner Norden suchen wir Sie zum nächstmöglichen Zeitpunkt als „Materialdisponent / Logistik-Koordinator (m/w/d)“. <h2>Aufgaben</h2> Als Materialdisponent / Logistik-Koordinator (m/w/d) verantworten Sie die Bestandsführung sowie die termingerechte Abwicklung aller Fertigungs- und Versandaufträge Dabei koordinieren Sie die Abläufe zwischen Intralogistik, Auftragsplanung, Materialsteuerung, Produktion, Lager, Versand und den angrenzenden Fachabteilungen Sie organisieren und überwachen Lagerthemen wie Inventuren, Priorisierungen, Klärungen und Abstimmungen mit dem Controlling Zudem prüfen Sie Versandaufträge im Lagerverwaltungssystem auf Vollständigkeit, bearbeiten Reklamationen sowie Fehlteile, klären Bestandsdifferenzen und übernehmen die Verwaltung von Artikeln mit Verfallsdatum Weiterhin erstellen Sie Bestellanforderungen in SAP, prüfen Rechnungen, unterstützen bei Systemfragen und übernehmen Aufgaben der Stammdatenpflege <h2>Qualifikation</",Consulting,1778259631,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/materialdisponent-logistik-koordinator-munich-350240,,2026-05-10
Arbeitnow,privatkundenbetreuer-bad-tolz-132511,Privatkundenbetreuer (m/w/d),MY Humancapital GmbH,Bad Tölz,On-site,,"Im Auftrag unseres Partnerunternehmens in Bad Tölz suchen wir Sie zum nächstmöglichen Zeitpunkt als „Privatkundenberater“. <h2>Aufgaben</h2> Als Privatkundenberater (m/w/d) übernehmen Sie die ganzheitliche Betreuung eines festen Kundenstamms – persönlich, telefonisch &#x26; digital Dabei beraten Sie Ihre Kunden zu Girokonten, Krediten, Geldanlagen, Wertpapieranlagen und Vorsorgeprodukten und entwickeln individuelle Finanzpläne Sie sind verantwortlich für aktive Neukundenakquise und Ausbau bestehender Kundenbeziehungen, abgestimmt auf deren finanzielle Ziele Zusätzlich gestalten Sie zielgruppenorientierte Marketingaktionen mit, nutzen moderne Beratungstools und digitale Kanäle, um Beratungserlebnisse zu optimieren Sie dokumentieren Beratungsgespräche und Ergebnisse sorgfältig, arbeiten eng mit internen Teams zusammen und tragen zur Weiterentwicklung der Beratungsprozesse bei <h2>Qualifikation</h2> Sie bringen eine Ausbildung als Bankkaufmann (m/w/d) oder eine vergleichbare Qualifikation",Private Banking,1778257834,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/privatkundenbetreuer-bad-tolz-132511,,2026-05-10
Arbeitnow,bankkaufmann-kundenberater-munich-225923,Bankkaufmann / Kundenberater (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Bankkaufmann / Kundenberater (m/w/d)“. <h2>Aufgaben</h2> Als Bankkaufmann / Kundenberater (m/w/d) betreuen und beraten Sie Privat- und Firmenkunden in allen Fragen rund um Finanzierung, Geldanlage, Vorsorge und Zahlungsverkehr Dabei erkennen Sie individuelle Kundenbedürfnisse und entwickeln maßgeschneiderte Finanzlösungen, um langfristige Kundenbeziehungen aufzubauen und zu festigen Sie führen Kontoberatungen, Anlagegespräche und Kreditanträge durch und begleiten Ihre Kunden kompetent durch alle Phasen des Bankgeschäfts Darüber hinaus wirken Sie aktiv bei der Kundenakquise, Bestandskundenpflege und bei Vertriebsaktionen zur Erreichung der Vertriebsziele mit Sie bringen Ihre Expertise auch in Digitalisierungsthemen und Prozessoptimierungen im Kundenservice ein, um moderne und effiziente Abläufe zu gewährleisten <h2>Qualifikation</h2> Sie verfügen über eine abgeschlossene Ausbildung als Ba",Private Banking,1778257834,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/bankkaufmann-kundenberater-munich-225923,,2026-05-10
Arbeitnow,kundenberater-private-banking-munich-166872,Kundenberater Private Banking (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Kundenberater Private Banking (m/w/d)“. <h2>Aufgaben</h2> Als Kundenberater Private Banking (m/w/d) unterstützen Sie Senior-Berater bei der ganzheitlichen Betreuung und Beratung anspruchsvoller Privatkunden sowie institutioneller Investoren Dabei pflegen Sie bestehende Kundenbeziehungen im gehobenen Privatkundensegment und tragen aktiv zum Auf- und Ausbau langfristiger Partnerschaften bei Sie wirken bei der Akquise neuer Kunden mit, begleiten Vertriebsaktivitäten und unterstützen beim strategischen Ausbau des zugewiesenen Kundenstamms Sie führen ziel- und abschlussorientierte Beratungsgespräche, erkennen Kundenbedarfe und entwickeln daraus maßgeschneiderte Anlagestrategien unter Berücksichtigung von Risikoprofilen und regulatorischen Anforderungen Zudem übernehmen Sie Aufgaben in unterschiedlichen Projekten des Bereichs Private Banking und bringen eigene Ideen zur Prozessoptimierung und ",Private Banking,1778257833,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/kundenberater-private-banking-munich-166872,,2026-05-10
Arbeitnow,it-administrator-munich-492177,IT Administrator (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Im Auftrag unseres Partnerunternehmens suchen wir Sie zum nächstmöglichen Zeitpunkt als „IT Administrator (m/w/d)“. <h2>Aufgaben</h2> Als IT Administrator (m/w/d) sind Sie Überwachung und Durchführung der Datensicherung von IT Systemen verantwortlich Dazu gehörten auch die ganzheitliche Dokumentation sowie Protokollierung Zudem verantworten Sie den Transfer von Datenträgern, einschließlich Dokumentation für den Austausch mit externen Rechenzentren sowie regelmäßige Neuordnung Sie pflegen und überprüfen die Lesbarkeit sowie Vollständigkeit von Archivmedien Die Archivierung von Dokumenten in SAP gehört ebenfalls zu ihren Aufgaben Desweiteren beschäftigen Sie sich mit der Entwicklung von Lösungen zur Automatisierung betrieblicher Abläufe <h2>Qualifikation</h2> Sie bringen ein abgeschlossenes Informatikstudium oder vergleichbare Qualifikation Idealerweise haben Sie bereits mehrjährige Erfahrung in der Administration von SAP-Systemen oder in der Datensicherung Eine Analyse- sowie Kommunika­",Information Systems,1778257833,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/it-administrator-munich-492177,,2026-05-10
Arbeitnow,debitorenbuchhalter-munich-439493,Debitorenbuchhalter (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Gestalte deine Zukunft in einer Kanzlei mit globaler Ausrichtung – wo anspruchsvolle Mandate und persönliche Entwicklung Hand in Hand gehen. Im Auftrag unseres Kunden in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Debitorenbuchhalter (m/w/d)“. <h2>Aufgaben</h2> Als Debitorenbuchhalter (m/w/d) übernehmen Sie die Verantwortung für die Rechnungsstellung im In- und Ausland Dabei unterstützen Sie bei Monats- und Jahresabschlüssen sowie der laufenden Finanzbuchhaltung Sie bearbeiten und korrigieren erfasste Zeiteinträge im Abrechnungssystem Zudem erstellen und analysieren Sie Umsatzreports und wirken an Forecast-Reportings mit Sie prüfen den Mahnlauf, koordinieren Revenuegespräche und arbeiten eng mit dem Compliance-Team zusammen <h2>Qualifikation</h2> Sie haben eine erfolgreich abgeschlossene Berufsausbildung im kaufmännischen Bereich z.B. als Industriekaufmann (m/w/d), Bürokaufmann (m/w/d), Fremdsprachenkorrespondent (m/w/d) oder eine vergleichbare Qualifikation Idealerweise ",Accounts Receivable,1778257832,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/debitorenbuchhalter-munich-439493,,2026-05-10
Arbeitnow,betriebskostenabrechner-munich-32934,Betriebskostenabrechner (m/w/d),MY Humancapital GmbH,Munich,On-site,,"Suchen Sie einen zuverlässigen Partner, der Ihnen bei der Stellensuche in München hilft? Dann sind Sie bei der MHC goldrichtig! Profitieren Sie von der langjährigen Erfahrung unserer Experten. Dank der vertrauensvollen Zusammenarbeit mit zahlreichen Unternehmen können wir Ihnen jederzeit maßgeschneiderte Jobmöglichkeiten anbieten. Verzichten Sie auf das Schreiben zahlreicher Bewerbungen. Gemeinsam finden wir Ihren Traumjob – und das völlig kostenfrei! Im Auftrag unseres Kunden in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Betriebskostenabrechner (m/w/d)“. <h2>Aufgaben</h2> Als Betriebskostenabrechner (m/w/d) erstellen Sie selbstständig Betriebs- und Heizkostenabrechnungen Außerdem prüfen Sie die Verbrauchswerte auf Plausibilität und nehmen ggf. Anpassungen der Vorauszahlungen vor Weiterhin prüfen und erarbeiten Sie Abrechnungskonzepte und überwachen die betriebsrelevanten Daten Sie wirken an der Erstellung von Budgets und Wirtschaftsplänen sowie bei Prozessoptimierungen ",Finance,1778257831,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/betriebskostenabrechner-munich-32934,,2026-05-10
Arbeitnow,social-media-community-manager-all-genders-berlin-216122,Social Media & Community Manager (all genders),mammaly,Berlin,On-site,manager,"Wir machen das Leben von Hunden besser. Und das ihrer Menschen gleich mit. Wir suchen wir jemanden, der unsere Passion für glückliche Vierbeiner nicht nur versteht, sondern in mitreißenden Content übersetzt. Klingt spannend? Dann werde Teil unseres Teams und hilf uns, die mammalys Mission in die Social Media Welt zu tragen und die Herzen der Hundefreunde im Sturm zu erobern! mammaly ist eine der am schnellsten wachsenden Premium-Marken für Hundesupplements. Hast du Lust die Person zu sein, die unsere Geschichte auf Instagram, TikTok und darüber hinaus erzählt? Gleichermaßen stark in Konzeption wie in Execution. Mit dem Gespür dafür, dass guter Content nicht zufällig performt, sondern weil Handwerk, Timing und Community-Verständnis zusammenkommen. Damit wir uns ein besseres Bild von dir zu machen können, schicke uns bitte ein Kennenlernvideo mit deiner Bewerbung. Wir möchten einen ersten Eindruck von deiner bisherigen Erfahrung und erfahren, warum du der perfekte Social Media Manager / ",Management|Team Leader,1778256055,https://www.arbeitnow.com/jobs/companies/mammaly/social-media-community-manager-all-genders-berlin-216122,,2026-05-10
Arbeitnow,senior-customer-success-manager-founding-role-munich-49796,Senior Customer Success Manager - Founding Role,Depotcharge,Munich,On-site,teamleitung,"Depotcharge ist Europas erster B2B-Marktplatz für das geteilte Depot-Laden von Elektro-Lkw. Wir verbinden Depot-Betreiber mit ungenutzter Ladeinfrastruktur mit Flottenbetreibern, die zuverlässiges und kosteneffizientes Laden abseits ihrer eigenen Standorte brauchen. Das Modell funktioniert: 50+ Carrier sind live in Deutschland und der Schweiz, und wir expandieren jetzt EU-weit. Jetzt bauen wir den Bereich Customer Success auf. Von Null. Du bist die erste Person in dieser Rolle. <h2>Aufgaben</h2> Du baust die Customer-Success-Funktion bei Depotcharge von Grund auf und übernimmst vom ersten Tag an den gesamten Kundenlebenszyklus. Du trägst die vollständige Verantwortung für alle Kundenbeziehungen: Depot-Betreiber, Flottenbetreiber und Verbands-Partner. Dein Ziel ist es, aus Kunden Fans zu machen und interne Champions aufzubauen, die Depotcharge in ihren Organisationen und Netzwerken verankern. Gleichzeitig schaffst du die operative Grundlage für die Skalierung: Prozesse, Tools und KPIs. ",Customer Service,1778272143,https://www.arbeitnow.com/jobs/companies/depotcharge/senior-customer-success-manager-founding-role-munich-49796,,2026-05-10
Arbeitnow,head-of-operational-excellence-bei-osypka-gmbh-rheinfelden-492497,Head of Operational Excellence bei Osypka GmbH,Freiburg Institut,Rheinfelden,On-site,,"Das Freiburg Institut sucht ab sofort für Osypka GmbH einen Head of Operational Excellence. <h2>Aufgaben</h2> Ihre Mission Sie bauen Operational Excellence bei der Osypka GmbH von Grund auf — und hinterlassen nachhaltige Wirkung. In dieser Schlüsselrolle definieren, implementieren und verankern Sie eine Lean-Kultur am deutschen Standort. Sie sind täglich präsent auf dem Shopfloor, coachen Teamleiter, moderieren Boards auf allen Hierarchieebenen und setzen Verbesserungsprojekte konsequent um — bis die Teams eigenständig und leistungsfähig arbeiten. Ihre Aufgaben Lean-Kultur und Shopfloor Management auf allen Ebenen einführen, ausrollen und kulturell verankern Tiered Daily Management (TDM) auf 3 Hierarchieebenen moderieren und Teamleiter gezielt coachen Regelmäßige Gemba Walks eigenverantwortlich organisieren, moderieren und dokumentieren CI-Roadmap entwickeln und erste Projekte umsetzen (VSM, Kaizen, 5S, PDCA) KPI-Kaskade und strategisches Performance-Tracking aufbauen (OEE, Scrap, Lief",Engineering,1778256055,https://www.arbeitnow.com/jobs/companies/freiburg-institut/head-of-operational-excellence-bei-osypka-gmbh-rheinfelden-492497,,2026-05-10
Arbeitnow,seo-marketing-manager-in-koln-cologne-343661,SEO Marketing Manager (m/f/x) in Köln,konfetti GmbH,Cologne,On-site,,"konfetti ist die Buchungsplattform und Software für lokale Workshops. Seit der Gründung im April 2021 haben wir unser Produkt stetig weiterentwickelt und arbeiten nun mit mehr als 2.500 Anbietern zusammen. Insgesamt können wir über 12.000 Erlebnissen und Aktivitäten in Deutschland, Österreich und online anbieten. Dein next Step - konfetti! Du suchst nach einer neuen Herausforderung in einem wachsenden Startup? Du möchtest Verantwortung für den Erfolg unseres Unternehmens übernehmen und beim weiteren Unternehmensaufbau aktiv mit anpacken? Werde Teil eines Weltklasse-Teams mit office-first culture! <h2>Aufgaben</h2> Entwicklung und Umsetzung einer ganzheitlichen Content- &#x26; SEO-Strategie, um die organische Reichweite und Sichtbarkeit von konfetti nachhaltig zu steigern Aufbau und kontinuierliche Optimierung unserer Content-Strategien für AI-generierte Inhalte und semantische Suchabdeckung Verantwortung für Content-SEO-Aspekte (Keyword-Recherche, Content-Architektur, interne Verlinkun",Marketing Manager,1778256054,https://www.arbeitnow.com/jobs/companies/konfetti-gmbh/seo-marketing-manager-in-koln-cologne-343661,,2026-05-10
